x;y;z
1.6895194186703488;-2.4648486620015952;-0.21537512580596396
1.6888976800291111;-2.464955750764217;-0.16752126461504324
1.69907423894864;-2.463202932087442;-0.11957295786832181
1.6987635400677839;-2.463256447112071;-0.0717453334110306
1.7092514459620443;-2.461450001782457;-0.023897572832838842
1.7092514459620443;-2.461450001782457;0.023897572832839904
1.6987635400677839;-2.463256447112071;0.07174533341103166
1.69907423894864;-2.463202932087442;0.11957295786832288
1.6888976800291111;-2.464955750764217;0.1675212646150443
1.6895194186703488;-2.4648486620015952;0.21537512580596502
1.6796549489841368;-2.4665477261783177;0.2634177183297236
1.669947110732945;-2.4682198120309478;0.3115228888971102
1.6497561319738505;-2.47169752241922;0.359955949866877
1.640363230435998;-2.473315363319552;0.40821709880031476
1.6204897306815322;-2.4767383908692344;0.456874072102092
1.6007762138034707;-2.4801338628398706;0.5056583603848281
1.5812232179127168;-2.4835016865468065;0.554568337772588
1.5618312651015227;-2.4868417720644533;0.6036023718603044
1.5319681043296534;-2.4919854268462305;0.6532388982994974
1.5022702095659586;-2.497100616078104;0.7030671637501459
1.4621089822293065;-2.504018018111006;0.7536364908877785
1.4221183223867975;-2.5109060414618054;0.8044650424100931
1.382299355323573;-2.5177644923104885;0.8555510410763795
1.3320296416779698;-2.526422988139079;0.9075500054480187
1.281938185431402;-2.5350507807701765;0.9598735966022999
1.2107882674106243;-2.547305699760378;1.013976055244422
1.1398290536369942;-2.559527771697976;1.0685407202234265
1.0372202023517243;-2.57720120260497;1.1259616904584822
0.9135989664076121;-2.598493823511732;1.1857204825733145
0.6735061518124184;-2.639847602614249;1.255849830369885
0.6735061518124184;-2.5885884258644576;-1.3583681838694677
0.9344965823782871;-2.5445081023073466;-1.2848506259175707
1.0578027167122013;-2.523682149852956;-1.2243606469583646
1.160099905043385;-2.5064045310879903;-1.1663466629815398
1.241368620465087;-2.4926785440351606;-1.110599351302794
1.31221317674758;-2.4807131591111946;-1.056145206354271
1.3726239535891782;-2.4705100011496537;-1.002880297496394
1.4225919890719947;-2.4620705837854993;-0.9507005224518263
1.4621089822293065;-2.4553963090214714;-0.8995016181563806
1.5017987846710117;-2.448692847405063;-0.8485569273185862
1.5416603031332023;-2.441960383584526;-0.7978682441414788
1.5710571323195452;-2.4369953672838225;-0.7479886770871139
1.6006199756165103;-2.4320023118105896;-0.6982976934901693
1.6303480302309339;-2.426981352753639;-0.6487969952905768
1.660240476506246;-2.4219326285499485;-0.5994882743935518
1.6796549489841368;-2.418653595572913;-0.5507825019621487
1.6992295807954747;-2.4153475122736743;-0.5022009678984869
1.718963847928654;-2.4120144671558625;-0.4537452958015982
1.7282122127619637;-2.4104524523596016;-0.4057197197040916
1.7376172660385834;-2.4088639734617106;-0.357752075266591
1.7578255158295697;-2.405450874416745;-0.309612488786314
1.7675439495536178;-2.403809466714188;-0.26180103102827823
1.7667702278463455;-2.403940145464079;-0.2142124882096697
1.7767996292837172;-2.4022462164587703;-0.16649231203179535
1.7869844395386867;-2.400526039475907;-0.11883792274633145
1.7866753080538285;-2.4005782506464266;-0.07130430447464577
1.7865207347471852;-2.4006043575092546;-0.02376835997533861
1.7865207347471852;-2.4006043575092546;0.023768359975339666
1.7866753080538285;-2.4005782506464266;0.07130430447464683
1.7869844395386867;-2.400526039475907;0.11883792274633251
1.7767996292837172;-2.4022462164587703;0.16649231203179637
1.7667702278463455;-2.403940145464079;0.21421248820967076
1.7675439495536178;-2.403809466714188;0.26180103102827823
1.7578255158295697;-2.405450874416745;0.309612488786314
1.7376172660385834;-2.4088639734617106;0.357752075266591
1.7282122127619637;-2.4104524523596016;0.4057197197040916
1.718963847928654;-2.4120144671558625;0.4537452958015982
1.6992295807954747;-2.4153475122736743;0.5022009678984869
1.6796549489841368;-2.418653595572913;0.5507825019621487
1.660240476506246;-2.4219326285499485;0.5994882743935518
1.6303480302309339;-2.426981352753639;0.6487969952905768
1.6006199756165103;-2.4320023118105896;0.6982976934901693
1.5710571323195452;-2.4369953672838225;0.7479886770871139
1.5416603031332023;-2.441960383584526;0.7978682441414788
1.5017987846710117;-2.448692847405063;0.8485569273185862
1.4621089822293065;-2.4553963090214714;0.8995016181563806
1.4225919890719947;-2.4620705837854993;0.9507005224518263
1.3726239535891782;-2.4705100011496537;1.002880297496394
1.31221317674758;-2.4807131591111946;1.056145206354271
1.241368620465087;-2.4926785440351606;1.110599351302794
1.160099905043385;-2.5064045310879903;1.1663466629815398
1.0578027167122013;-2.523682149852956;1.2243606469583646
0.9344965823782871;-2.5445081023073466;1.2848506259175707
0.6735061518124184;-2.5885884258644576;1.3583681838694686
0.91376187419033;-2.497554472333039;-1.3875302624072436
1.0579641614766473;-2.473681518417746;-1.3242941462236413
1.1599394771597105;-2.4567993173264027;-1.2656238907439041
1.2515100476256915;-2.4416396409449104;-1.2084883071343495
1.3220415215682557;-2.42996302569355;-1.1536188101777456
1.382141083158249;-2.4200134327212934;-1.1000061057824058
1.4424273785641493;-2.410032925622323;-1.0467819777955543
1.4922680219189761;-2.4017817154348187;-0.9946772760891672
1.5316543747463207;-2.3952612322744384;-0.9435877581687181
1.5712136403284855;-2.388712123089431;-0.8927509954980702
1.610944739742063;-2.3821345664975513;-0.8421687861354978
1.6402073575172142;-2.377290086297317;-0.7924300287657725
1.669635900745357;-2.3724181368331263;-0.7428784064831002
1.6992295807954747;-2.3675188486642944;-0.6935156223360055
1.7183431728126912;-2.364354558347063;-0.64482397045829
1.7376172660385834;-2.3611636967594984;-0.5962534587776512
1.757051366801747;-2.357946345629811;-0.5478057166614714
1.7766449653967733;-2.354702589340668;-0.49948236743589947
1.796397536146653;-2.3514325149188653;-0.45128502811574206
1.8163085374695527;-2.3481362120242713;-0.4032153091354812
1.8363774119500267;-2.344813772938039;-0.35527481408152134
1.8459510617781412;-2.3432288375986023;-0.30769671604830157
1.8556800315323887;-2.3416181887596883;-0.26017979875107683
1.85491026424355;-2.341745625150315;-0.21288596592275527
1.8649486238162183;-2.34008375625785;-0.1654604676141908
1.864486990724851;-2.3401601804652836;-0.11818990810430666
1.874834054045838;-2.3384472050994347;-0.07086203651816411
1.8746802722452625;-2.3384726639593962;-0.023620935999589324
1.8746802722452625;-2.3384726639593962;0.023620935999590368
1.874834054045838;-2.3384472050994347;0.07086203651816517
1.864486990724851;-2.3401601804652836;0.1181899081043077
1.8649486238162183;-2.34008375625785;0.16546046761419184
1.85491026424355;-2.341745625150315;0.2128859659227563
1.8556800315323887;-2.3416181887596883;0.26017979875107683
1.8459510617781412;-2.3432288375986023;0.30769671604830157
1.8363774119500267;-2.344813772938039;0.35527481408152134
1.8163085374695527;-2.3481362120242713;0.4032153091354812
1.796397536146653;-2.3514325149188653;0.45128502811574206
1.7766449653967733;-2.354702589340668;0.49948236743589947
1.757051366801747;-2.357946345629811;0.5478057166614714
1.7376172660385834;-2.3611636967594984;0.5962534587776512
1.7183431728126912;-2.364354558347063;0.64482397045829
1.6992295807954747;-2.3675188486642944;0.6935156223360055
1.669635900745357;-2.3724181368331263;0.7428784064831002
1.6402073575172142;-2.377290086297317;0.7924300287657725
1.610944739742063;-2.3821345664975513;0.8421687861354978
1.5712136403284855;-2.388712123089431;0.8927509954980702
1.5316543747463207;-2.3952612322744384;0.9435877581687181
1.4922680219189761;-2.4017817154348187;0.9946772760891672
1.4424273785641493;-2.410032925622323;1.0467819777955543
1.382141083158249;-2.4200134327212934;1.1000061057824058
1.3220415215682557;-2.42996302569355;1.1536188101777456
1.2515100476256915;-2.4416396409449104;1.2084883071343495
1.1599394771597105;-2.4567993173264027;1.2656238907439041
1.0579641614766473;-2.473681518417746;1.3242941462236424
0.91376187419033;-2.497554472333039;1.3875302624072448
0.8514021663484446;-2.4572140298732457;-1.494594100644551
1.0270913591611297;-2.4287159501026263;-1.4271835995448419
1.1499641584659326;-2.4087850779745894;-1.3658059720474474
1.2412089917619227;-2.3939844946473134;-1.3080533836732742
1.3220415215682557;-2.3808728635583267;-1.2517991344481918
1.39245048554762;-2.3694520115416067;-1.1969396759333886
1.452425273703156;-2.359723659616712;-1.1433712577524273
1.5019559314124233;-2.351689422496647;-1.0909899382716401
1.5516670723295327;-2.3436259096722996;-1.0389269496485452
1.59092099598009;-2.3372586344313233;-0.9879134434194251
1.6303480302309339;-2.330863279377257;-0.9371512154197218
1.6699471107329433;-2.3244400171553585;-0.8866420683994667
1.69907423894864;-2.319715382645455;-0.8370107050782568
1.728367298747159;-2.3149638328119155;-0.7875650152865281
1.757825515829568;-2.310185493251726;-0.7383067040289021
1.7767996292837172;-2.3071077524406016;-0.6897538641317262
1.8065841489127177;-2.302276484206465;-0.6408398461193254
1.82587991942178;-2.2991465682543266;-0.5925635485191565
1.8453349149052816;-2.295990824839779;-0.5444101955805662
1.8649486238162183;-2.2928093369395097;-0.49638140284257454
1.8740650948120976;-2.291330578266265;-0.4488173297634954
1.893993588042921;-2.2880980300331717;-0.4010068712429273
1.9034218839082317;-2.2865686910717415;-0.3535930965574861
1.913005179113064;-2.285014210076978;-0.3062390178453685
1.922743231180501;-2.2834346263804206;-0.2589461947441718
1.9219762955557584;-2.2835590289817587;-0.21187661093645113
1.932022608232737;-2.2819294431461947;-0.16467532063941548
1.9315626750128896;-2.2820040476985786;-0.11762907462363746
1.941916560113084;-2.2803245713528946;-0.07052550220678998
1.941763345174877;-2.280349423943206;-0.023508756947867568
1.941763345174877;-2.280349423943206;0.023508756947868605
1.941916560113084;-2.2803245713528946;0.07052550220679102
1.9315626750128896;-2.2820040476985786;0.11762907462363849
1.932022608232737;-2.2819294431461947;0.16467532063941653
1.9219762955557584;-2.2835590289817587;0.2118766109364522
1.922743231180501;-2.2834346263804206;0.2589461947441718
1.913005179113064;-2.285014210076978;0.3062390178453685
1.9034218839082317;-2.2865686910717415;0.3535930965574861
1.893993588042921;-2.2880980300331717;0.4010068712429273
1.8740650948120976;-2.291330578266265;0.4488173297634954
1.8649486238162183;-2.2928093369395097;0.49638140284257454
1.8453349149052816;-2.295990824839779;0.5444101955805662
1.82587991942178;-2.2991465682543266;0.5925635485191565
1.8065841489127177;-2.302276484206465;0.6408398461193254
1.7767996292837172;-2.3071077524406016;0.6897538641317262
1.757825515829568;-2.310185493251726;0.7383067040289021
1.728367298747159;-2.3149638328119155;0.7875650152865281
1.69907423894864;-2.319715382645455;0.8370107050782568
1.6699471107329433;-2.3244400171553585;0.8866420683994667
1.6303480302309339;-2.330863279377257;0.9371512154197218
1.59092099598009;-2.3372586344313233;0.9879134434194251
1.5516670723295327;-2.3436259096722996;1.0389269496485452
1.5019559314124233;-2.351689422496647;1.0909899382716401
1.452425273703156;-2.359723659616712;1.1433712577524273
1.39245048554762;-2.3694520115416067;1.1969396759333886
1.3220415215682557;-2.3808728635583267;1.2517991344481918
1.2412089917619227;-2.3939844946473134;1.308053383673275
1.1499641584659326;-2.4087850779745894;1.3658059720474485
1.0270913591611297;-2.4287159501026263;1.427183599544843
0.8514021663484446;-2.4572140298732457;1.494594100644552
0.6943932553741252;-2.431492710266652;-1.612463586808411
0.9651951885619265;-2.3884723362652456;-1.5336506580229468
1.1089448025888018;-2.3656358591205078;-1.469184375664315
1.2210876937473465;-2.3478205168796027;-1.408692310127761
1.31221317674758;-2.3333440605501337;-1.3508834034763928
1.382299355323573;-2.3222099686358875;-1.2955487193442314
1.4525828736113606;-2.3110445267674264;-1.2406660091067232
1.5017987846710117;-2.30322594557902;-1.1879796982460205
1.5618312651015227;-2.2936890130691565;-1.134772459097372
1.600776213803469;-2.2875021065027936;-1.08355362939606
1.6505350459570778;-2.279597275307822;-1.0318177140866982
1.6791883818497801;-2.27504532395363;-0.9818616661273559
1.718653520486253;-2.2687757785180707;-0.9313921617074183
1.7476435586052652;-2.2641703376797655;-0.8818347630963297
1.7767996292837172;-2.2595385204315166;-0.8324615601589798
1.816771411396962;-2.253188488156001;-0.7826865274647162
1.8356068122439044;-2.250196242202055;-0.7342745632448813
1.8652563540852025;-2.2454860307055284;-0.6854641567416876
1.8844131318773236;-2.2424427298857097;-0.6373258284938333
1.9037289570871074;-2.2393741623356602;-0.5893089900883317
1.9125447746673778;-2.237973656198326;-0.5418252009743317
1.9321759092820496;-2.2348549976893066;-0.4940205784365837
1.941303670301302;-2.2334049353200274;-0.4466809870640057
1.9612484611342733;-2.230236448482014;-0.3990949434125711
1.9706869130641849;-2.228737028861041;-0.3519058466622699
1.9802797951220992;-2.2272130760257536;-0.30477652619299817
1.9793623792358375;-2.2273588193521663;-0.2579047053986722
1.989262794786356;-2.2257860108616994;-0.2108639378711077
1.999316981138504;-2.2241887738994017;-0.16388759386627108
1.9988587686357189;-2.2242615668555294;-0.11706639825555358
1.9985532686388172;-2.2243100994637333;-0.07024137156201206
1.998400511141032;-2.2243343669592006;-0.02341404596799105
1.998400511141032;-2.2243343669592006;0.023414045967992084
1.9985532686388172;-2.2243100994637333;0.0702413715620131
1.9988587686357189;-2.2242615668555294;0.11706639825555461
1.999316981138504;-2.2241887738994017;0.1638875938662721
1.989262794786356;-2.2257860108616994;0.21086393787110874
1.9793623792358375;-2.2273588193521663;0.2579047053986722
1.9802797951220992;-2.2272130760257536;0.30477652619299817
1.9706869130641849;-2.228737028861041;0.3519058466622699
1.9612484611342733;-2.230236448482014;0.3990949434125711
1.941303670301302;-2.2334049353200274;0.4466809870640057
1.9321759092820496;-2.2348549976893066;0.4940205784365837
1.9125447746673778;-2.237973656198326;0.5418252009743317
1.9037289570871074;-2.2393741623356602;0.5893089900883317
1.8844131318773236;-2.2424427298857097;0.6373258284938333
1.8652563540852025;-2.2454860307055284;0.6854641567416876
1.8356068122439044;-2.250196242202055;0.7342745632448813
1.816771411396962;-2.253188488156001;0.7826865274647162
1.7767996292837172;-2.2595385204315166;0.8324615601589798
1.7476435586052652;-2.2641703376797655;0.8818347630963297
1.718653520486253;-2.2687757785180707;0.9313921617074183
1.6791883818497801;-2.27504532395363;0.9818616661273559
1.6505350459570778;-2.279597275307822;1.0318177140866982
1.600776213803469;-2.2875021065027936;1.08355362939606
1.5618312651015227;-2.2936890130691565;1.134772459097372
1.5017987846710117;-2.30322594557902;1.1879796982460205
1.4525828736113606;-2.3110445267674264;1.2406660091067232
1.382299355323573;-2.3222099686358875;1.2955487193442325
1.31221317674758;-2.3333440605501337;1.350883403476394
1.2210876937473465;-2.3478205168796027;1.408692310127762
1.1089448025888018;-2.3656358591205078;1.4691843756643161
0.9651951885619265;-2.3884723362652456;1.5336506580229479
0.6943932553741252;-2.431492710266652;1.612463586808412
0.8616857477010385;-2.354286330207029;-1.6454689404672778
1.0475112406426348;-2.3253870478599246;-1.5752621937115614
1.1805335481208292;-2.304699632148433;-1.511684704957574
1.281938185431402;-2.288929345743946;-1.452116466654761
1.3623159541231455;-2.276429124191551;-1.3952307535367565
1.4322725281871325;-2.265549590097988;-1.3398411554342935
1.50242734097864;-2.2546392262357635;-1.284901924628983
1.5515103896899323;-2.247005909295713;-1.2322290470331325
1.6007762138034707;-2.239344167418524;-1.1798695075645984
1.6502234955843278;-2.2316542055362167;-1.1278252436580878
1.6892085594791215;-2.2255913109840164;-1.0768990214438787
1.728367298747159;-2.2195014067165793;-1.0262210805248697
1.757051366801747;-2.215040506500732;-0.9765232340487096
1.796552018842064;-2.2088974285078398;-0.9263118248581261
1.8362233020704934;-2.202727814226495;-0.8763540766277453
1.8547562957039165;-2.1998455928085883;-0.8278988790139848
1.8841057249776743;-2.1952812166840743;-0.7789707543072522
1.902961236510384;-2.1923488378002247;-0.7307829459334083
1.9219762955557584;-2.1893916463433354;-0.682713524128567
1.9411504353228803;-2.18640971490798;-0.6347641107797363
1.9604831730055068;-2.183403118579411;-0.5869363221987665
1.9799740098368037;-2.180371934925046;-0.5392317688524308
1.9889571320948356;-2.1789748941725424;-0.4920265890067033
2.008761443789945;-2.175894959410594;-0.4445376798795839
2.0180548690147013;-2.174449660838851;-0.39748004552968264
2.027502493257483;-2.172980381483368;-0.35048070669086606
2.0371040876976316;-2.1714871569299667;-0.3035412154848344
2.046859408283293;-2.1699700251332006;-0.25666312125231433
2.05676819575978;-2.168429026411941;-0.2098479702979291
2.0668301757020835;-2.166864203444325;-0.1630973056355937
2.0663737046633948;-2.1669351930874656;-0.11650189210147605
2.0660693657119857;-2.1669825233926177;-0.06990266204492258
2.0659171887577816;-2.167006189708238;-0.02330114182481923
2.0659171887577816;-2.167006189708238;0.02330114182482026
2.0660693657119857;-2.1669825233926177;0.06990266204492362
2.0663737046633948;-2.1669351930874656;0.11650189210147707
2.0668301757020835;-2.166864203444325;0.16309730563559474
2.05676819575978;-2.168429026411941;0.20984797029793012
2.046859408283293;-2.1699700251332006;0.25666312125231433
2.0371040876976316;-2.1714871569299667;0.3035412154848344
2.027502493257483;-2.172980381483368;0.35048070669086606
2.0180548690147013;-2.174449660838851;0.39748004552968264
2.008761443789945;-2.175894959410594;0.4445376798795839
1.9889571320948356;-2.1789748941725424;0.4920265890067033
1.9799740098368037;-2.180371934925046;0.5392317688524308
1.9604831730055068;-2.183403118579411;0.5869363221987665
1.9411504353228803;-2.18640971490798;0.6347641107797363
1.9219762955557584;-2.1893916463433354;0.682713524128567
1.902961236510384;-2.1923488378002247;0.7307829459334083
1.8841057249776743;-2.1952812166840743;0.7789707543072522
1.8547562957039165;-2.1998455928085883;0.8278988790139848
1.8362233020704934;-2.202727814226495;0.8763540766277453
1.796552018842064;-2.2088974285078398;0.9263118248581261
1.757051366801747;-2.215040506500732;0.9765232340487096
1.728367298747159;-2.2195014067165793;1.0262210805248697
1.6892085594791215;-2.2255913109840164;1.0768990214438787
1.6502234955843278;-2.2316542055362167;1.1278252436580878
1.6007762138034707;-2.239344167418524;1.1798695075645984
1.5515103896899323;-2.247005909295713;1.2322290470331325
1.50242734097864;-2.2546392262357635;1.2849019246289843
